11064,"{'database':'localdb','token':'20171029163219826664','wid':76}",project dashboard,getAreaThreadSize,pre,t128
11065,"{'database':'localdb','token':'20171029163219826664','wid':77}",project dashboard,getAreaThreadSize,pre,t128
11066,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t128
11067,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t128
11068,{'wid':79},project dashboard,getAreaThreadSize,pre,t128
11069,"{'database':'localdb','token':'20171029163219826664','wid':79}",project dashboard,getAreaThreadSize,pre,t128
11070,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t128
11071,"{'database':'localdb','token':'20171029163219826664','wid':78}",project dashboard,getAreaThreadSize,pre,t128
11072,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t128
11073,{'wid':80},project dashboard,getAreaThreadSize,pre,t128
11074,{'wid':78},project dashboard,getAreaThreadSize,pre,t128
11075,"{'database':'localdb','token':'20171029163219826664','wid':80}",project dashboard,getAreaThreadSize,pre,t128
11076,"{'topic':'asdf','id':16}",project dashboard,initSingleSuperTalk,pre,t128
11077,'request success',project dashboard,getAreaThreadSize,post,t128
11078,{'API':'/WSG/supertalk/get/numberofnote'},project dashboard,initSingleSuperTalk,pre,t128
11079,{'id':16},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11080,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11081,"{'database':'super_talk','token':'123456','sid':16}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11082,"{'topic':'12312','id':17}",project dashboard,initSingleSuperTalk,pre,t128
11083,"{'database':'super_talk','token':'123456','sid':16}",project dashboard,initSingleSuperTalk,pre,t128
11084,"[{'id':16,'question':'asdf','author_id':null,'description':'','issues':'sdfasd','create_time':'2017-11-29T00:54:12.860Z','community':'Guilderland Elementary School','project_id':4,'community_id':'57c052ea2057905c29008319','status':'accepted','resources':n",project dashboard,getAreaThreadSize,post,t128
11085,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11086,{'id':17},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11087,"{'database':'super_talk','token':'123456','sid':17}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11088,"{'topic':'Q','id':26}",project dashboard,initSingleSuperTalk,pre,t128
11089,{'API':'/WSG/supertalk/get/numberofnote'},project dashboard,initSingleSuperTalk,pre,t128
11090,{'id':26},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11091,"{'database':'super_talk','token':'123456','sid':26}",project dashboard,initSingleSuperTalk,pre,t128
11092,"{'database':'super_talk','token':'123456','sid':17}",project dashboard,initSingleSuperTalk,pre,t128
11093,"{'topic':'BBB','id':27}",project dashboard,initSingleSuperTalk,pre,t128
11094,{'API':'/WSG/supertalk/get/numberofnote'},project dashboard,initSingleSuperTalk,pre,t128
11095,{'API':'/WSG/supertalk/get/numberofnote'},project dashboard,initSingleSuperTalk,pre,t128
11096,"{'database':'super_talk','token':'123456','sid':26}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11097,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11098,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11099,{'id':27},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11100,"{'database':'super_talk','token':'123456','sid':28}",project dashboard,initSingleSuperTalk,pre,t128
11101,"{'database':'super_talk','token':'123456','sid':27}",project dashboard,initSingleSuperTalk,pre,t128
11102,{'API':'/WSG/supertalk/get/numberofnote'},project dashboard,initSingleSuperTalk,pre,t128
11103,{'id':28},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11104,"{'topic':'Test','id':28}",project dashboard,initSingleSuperTalk,pre,t128
11105,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11106,"{'database':'super_talk','token':'123456','sid':27}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11107,"{'database':'super_talk','token':'123456','sid':28}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11108,"{'topic':'Test2','id':29}",project dashboard,initSingleSuperTalk,pre,t128
11109,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11110,"{'database':'super_talk','token':'123456','sid':29}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11111,"{'database':'super_talk','token':'123456','sid':29}",project dashboard,initSingleSuperTalk,pre,t128
11112,"{'topic':'Test123','id':30}",project dashboard,initSingleSuperTalk,pre,t128
11113,"{'database':'super_talk','token':'123456','sid':30}",project dashboard,initSingleSuperTalk,pre,t128
11114,{'API':'/WSG/supertalk/get/numberofnote'},project dashboard,initSingleSuperTalk,pre,t128
11115,{'API':'/WSG/supertalk/get/numberofnote'},project dashboard,initSingleSuperTalk,pre,t128
11116,"{'database':'super_talk','token':'123456','sid':30}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t128
11117,{'id':30},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t129
11118,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t129
11119,'request success',project dashboard,get_project_info,post,t129
11120,"[{'id':3,'access_code_read_only':'V','access_code_read_write':'S','access_code_manage':'T','title':'5G Environment','logo':'/IFS/resources/data/201711071511579201711010924317eco.jpeg','goal':'Why pollution','school_year_from':'2013/1','school_year_to':'20",project dashboard,get_project_info,post,t129
11121,{'id':29},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t129
11122,'response is not null',project dashboard,get_project_info,post,t129
11123,{'source':'source'},project dashboard,update,pre,t129
11124,'HTML DOM Operation',project dashboard,update,post,t129
11125,"{'localdb ':'localdb','community_id':'57c052ea2057905c29008319','isCrossProject':false,'project_id':'3','super_token':'123456','token':'20171029163219826664','id':'57c067ec2057905c290083c9','path':'http://localhost:8080/ITM3/project/ourspace/dashboard.jsp",project dashboard,update,pre,t129
11126,"[{'wondering_area':'Open area','thread_name':'Open talk','size':36},{'wondering_area':'Open area','thread_name':'asd','size':266},{'wondering_area':'Open area','thread_name':'cxzc','size':2967},{'wondering_area':'Open area','thread_name':'test','size':4},",project dashboard,getAreaThreadSize,pre,t129
11127,"[{'wondering_area':'','thread_name':'asd','size':266},{'wondering_area':'','thread_name':'New Test','size':46},{'wondering_area':'','thread_name':'Just Note','size':1}]",project dashboard,getAreaThreadSize,pre,t129
11128,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11129,'request success',project dashboard,getAreaThreadSize,post,t129
11130,'request success',project dashboard,getAreaThreadSize,post,t129
11131,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6']}",project dashboard,getAreaThreadSize,post,t129
11132,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11133,null,project dashboard,getAreaThreadSize,pre,t129
11134,null,project dashboard,getAreaThreadSize,pre,t129
11135,'request success',project dashboard,getAreaThreadSize,post,t129
11136,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11137,'request success',project dashboard,getAreaThreadSize,post,t129
11138,'request success',project dashboard,getAreaThreadSize,post,t129
11139,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11140,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11141,'request success',project dashboard,getAreaThreadSize,post,t129
11142,null,project dashboard,getAreaThreadSize,pre,t129
11143,'request success',project dashboard,getAreaThreadSize,post,t129
11144,null,project dashboard,getAreaThreadSize,pre,t129
11145,'request success',project dashboard,getAreaThreadSize,post,t129
11146,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11147,null,project dashboard,getAreaThreadSize,pre,t129
11148,null,project dashboard,getAreaThreadSize,pre,t129
11149,null,project dashboard,getAreaThreadSize,pre,t129
11150,'request success',project dashboard,getAreaThreadSize,post,t129
11151,null,project dashboard,getAreaThreadSize,pre,t129
11152,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11153,'request success',project dashboard,getAreaThreadSize,post,t129
11154,null,project dashboard,getAreaThreadSize,pre,t129
11155,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11156,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11157,'request success',project dashboard,getAreaThreadSize,post,t129
11158,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11159,null,project dashboard,getAreaThreadSize,pre,t129
11160,'request success',project dashboard,getAreaThreadSize,post,t129
11161,null,project dashboard,getAreaThreadSize,pre,t129
11162,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11163,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11164,'request success',project dashboard,getAreaThreadSize,post,t129
11165,'request success',project dashboard,getAreaThreadSize,post,t129
11166,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11167,null,project dashboard,getAreaThreadSize,pre,t129
11168,null,project dashboard,getAreaThreadSize,pre,t129
11169,[{'count(*)':0}],project dashboard,getAreaThreadSize,post,t129
11170,'',project dashboard,getAreaThreadSize,post,t129
11171,null,project dashboard,getAreaThreadSize,pre,t129
11172,'request success',project dashboard,getAreaThreadSize,post,t129
11173,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11174,[{'count(*)':154}],project dashboard,getAreaThreadSize,post,t129
11175,'',project dashboard,getAreaThreadSize,post,t129
11176,'request success',project dashboard,getAreaThreadSize,post,t129
11177,"[{'id':5,'thread_id':17,'ourproblem':'asdfadsf','time_stamp':'2017-11-29T03:21:37.802Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':11,'thread_id':17,'ourproblem':'asdfas','time_stamp':'2017-12-01T",project dashboard,getAreaThreadSize,post,t129
11178,'',project dashboard,getAreaThreadSize,post,t129
11179,[{'count(*)':14}],project dashboard,getAreaThreadSize,post,t129
11180,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t129
11181,"[{'id':12,'thread_id':26,'ourproblem':' asdf<br />','time_stamp':'2017-12-18T21:33:01.809Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':13,'thread_id':26,'ourproblem':' asdf','time_stamp':'2017-12-",project dashboard,getAreaThreadSize,post,t129
11182,'request success',project dashboard,getAreaThreadSize,post,t129
11183,'',project dashboard,getAreaThreadSize,post,t129
11184,"[{'id':17,'thread_id':27,'ourproblem':' 333','time_stamp':'2018-05-04T04:56:45.718Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':18,'thread_id':27,'ourproblem':' 333','time_stamp':'2018-05-04T04:57",project dashboard,getAreaThreadSize,post,t129
11185,'',project dashboard,getAreaThreadSize,post,t129
11186,[{'count(*)':8}],project dashboard,getAreaThreadSize,post,t129
11187,[{'count(*)':0}],project dashboard,getAreaThreadSize,post,t129
11188,'request success',project dashboard,getAreaThreadSize,post,t129
11189,'request success',project dashboard,getAreaThreadSize,post,t129
11190,[{'count(*)':3}],project dashboard,getAreaThreadSize,post,t129
11191,'',project dashboard,getAreaThreadSize,post,t129
11192,'',project dashboard,getAreaThreadSize,post,t129
11193,[{'count(*)':9}],project dashboard,getAreaThreadSize,post,t129
11194,{'wid':'69'},project dashboard,checkMyFocus,pre,t129
11195,"{'database':'localdb','token':'20171029163219826664','area':'','wid':'69','author_id':'57c067ec2057905c290083c9'}",project dashboard,checkMyFocus,pre,t129
11196,{'API':'/WSG/wondering_area/info/get'},project dashboard,showAreaInfo,pre,t129
11197,{'areaid':69},project dashboard,showAreaInfo,pre,t129
11198,{'API':'/WSG/wondering_area/color_label/text/get'},project dashboard,checkMyFocus,pre,t129
11199,"[{'id':69,'name':'T','logo':'logo','keywords':'','overarching_questions':'','why_important':'','author_id':'authorid','create_time':'2018-08-10T02:52:57.699Z','modify_time':'2018-08-10T03:06:14.393Z','status':'accepted','message':''}]",project dashboard,showAreaInfo,post,t129
11200,'request success',project dashboard,showAreaInfo,post,t129
11201,'response is not null',project dashboard,showAreaInfo,if,t129
11202,"{'database':'localdb','token':'20171029163219826664','wid':69}",project dashboard,showAreaInfo,pre,t129
11203,"{'database':'localdb','token':'20171029163219826664','wid':69}",project dashboard,showAreaInfo,pre,t129
11204,{'API':'/WSG/focus_members/get'},project dashboard,showAreaInfo,pre,t129
11205,null,project dashboard,showAreaInfo,post,t129
11206,null,project dashboard,showAreaInfo,post,t129
11207,'request success',project dashboard,showAreaInfo,pre,t129
11208,'mode is edit',project dashboard,area_edit_btn click,if,t129
11209,{'mode':'edit'},project dashboard,area_edit_btn click,pre,t129
11210,{'mode':'save'},project dashboard,area_edit_btn click,pre,t129
11211,'mode is not edit',project dashboard,area_edit_btn click,if,t129
11212,"{'database':'localdb','token':'20171029163219826664','wname':'T','area':'T','overarchingquestions':'','modifytime':'2018-08-10T03:06:46.608Z','whyimportant':'s\'s','keywords':'','message':'','wid':'69'}",project dashboard,area_edit_btn click,pre,t129
11213,'request success',project dashboard,area_edit_btn click,post,t129
11214,{'API':'/WSG/wondering_area/update'},project dashboard,area_edit_btn click,pre,t129
11215,{'API':'/WSG/wondering_area/get/byprojectid'},project dashboard,initWondering_area,pre,t129
11216,{'API':'/WSG/project/thread/get'},project dashboard,initThread,pre,t129
11217,"{'database':'localdb','token':'20171029163219826664','projectid':'3'}",project dashboard,initThread,pre,t129
11218,"{'database':'localdb','token':'20171029163219826664','project_id':'3'}",project dashboard,callAjaxfunc,pre,t129
11219,"{'database':'localdb','token':'20171029163219826664','pid':'3','authorid':'57c067ec2057905c290083c9'}",project dashboard,initWondering_area,pre,t129
11220,{'API':'/WSG/reminder/get/byprojectid'},project dashboard,initTeacherReminder,pre,t129
11221,"{'database':'localdb','token':'20171029163219826664','pid':'3'}",project dashboard,initTeacherReminder,pre,t129
11222,{'community_id':'57c052ea2057905c29008319'},project dashboard,get_community_info,pre,t129
11223,{'API':'/WSG/project/wondering_area/thread/get'},project dashboard,callAjaxfunc,pre,t129
11224,{'API':'/WSG/community/byid'},project dashboard,get_community_info,if,t129
11225,'community_id is not null',project dashboard,get_community_info,if,t129
11226,"{'database':'itm3','token':'20171029163219826664','pid':'3','cid':'57c052ea2057905c29008319'}",project dashboard,initBuddyProject,pre,t129
11227,{'API':'/WSG/my_buddy_project/get'},project dashboard,initBuddyProject,pre,t129
11228,"{'userdata':{'database':'itm3','token':'20171029163219826664','cid':'57c052ea2057905c29008319'}}",project dashboard,get_community_info,if,t129
11229,"[{'id':5,'name':'Open area','logo':'','keywords':'','overarching_questions':'','why_important':'','author_id':'57c055c42057905c29008396','create_time':'2017-11-07T17:33:00.042Z','modify_time':null,'status':'accepted','message':'message','project_id':3,'ar",project dashboard,initBuddyProject,post,t129
11230,'request success',project dashboard,initBuddyProject,post,t129
11231,'response is not null',project dashboard,initBuddyProject,post,t129
11232,'response is not null',project dashboard,initBuddyProject,post,t129
11233,'request success',project dashboard,initBuddyProject,post,t129
11234,"[{'id':31,'project_id':3,'thread_id':31,'author_id':'57c055c42057905c29008396','threadfocus':'Open talk','create_time':'2017-11-07T17:33:00.163Z','resources':'','keywords':''},{'id':33,'project_id':3,'thread_id':33,'author_id':'57c067ec2057905c290083c9','",project dashboard,initBuddyProject,post,t129
11235,'request success',project dashboard,initBuddyProject,post,t129
11236,"[{'id':7,'title':'1's','project_id':3,'content':'1'a','create_time':'2018-08-10T02:48:50.055Z','status':'active'},{'id':6,'title':'1's','project_id':3,'content':'1','create_time':'2018-08-10T02:48:40.455Z','status':'active'},{'id':5,'title':'1','project_i",project dashboard,initBuddyProject,post,t129
11237,"[{'id':12,'community_name':'Guilderland Elementary School','localdb':'localdb','community_id':'57c052ea2057905c29008319','country':'fa','city':'fas','school_name':'Guilderland Elementary School','status':'active','kfdb':'','URL':'','username':'','password",project dashboard,get_community_info,post,t129
11238,'project_id is not null',project dashboard,get_project_info,if,t129
11239,'response is not null',project dashboard,get_community_info,if,t129
11240,'request success',project dashboard,get_community_info,post,t129
11241,"{'database':'localdb','token':'20171029163219826664','projectid':'3'}",project dashboard,get_project_info,if,t129
11242,"{'database':'localdb','token':'20171029163219826664','pid':'3'}",project dashboard,initBuddyProject,post,t129
11243,'response is not null',project dashboard,callAjaxfunc,post,t129
11244,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",project dashboard,callAjaxfunc,pre,t129
11245,'request success',project dashboard,callAjaxfunc,post,t129
11246,{'API':'/WSG/color_label/get'},project dashboard,callAjaxfunc,pre,t129
11247,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",project dashboard,callAjaxfunc,post,t129
11248,"[{'project_title':'5G Environment','wondering_area':'Open area','status':'accepted','overarching_questions':'','thread_name':'Open talk','thread_id':31,'wondering_area_id':5,'project_id':3,'community_id':'Guilderland Elementary School'},{'project_title':'",project dashboard,get_project_info,post,t129
11249,{'API':'/WSG/wondering_area/area/focus/get'},project dashboard,callAjaxfunc,post,t129
11250,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",project dashboard,callAjaxfunc,post,t129
11251,{'API':'/WSG/thread/color_label/get'},project dashboard,callAjaxfunc,post,t129
11252,'request success',project dashboard,callAjaxfunc,post,t129
11253,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",project dashboard,callAjaxfunc,post,t129
11254,'response is not null',project dashboard,callAjaxfunc,if,t129
11255,"{'buddy_project_list':[{'community':'Guilderland Elementary School','goal':null,'logo':'/IFS/resources/data/201711071511579201711010924317eco.jpeg','message':'A','status':'accepted','id':89,'project_id':3,'community_id':'57c052ea2057905c29008319','project",project dashboard,initSuperTalkList,pre,t129
11256,"{'database':'localdb','token':'20171029163219826664','project_id':'3'}",project dashboard,callAjaxfunc,post,t129
11257,{'API':'/WSG/project/note/count/get'},project dashboard,callAjaxfunc,post,t129
11258,{'API':'/WSG/supertalk/get/all'},project dashboard,initSuperTalkList,pre,t129
11259,"{'database':'super_talk','token':'123456'}",project dashboard,initSuperTalkList,pre,t129
11260,"[{'thread_id':31,'wondering_area_id':5,'project_id':3,'area_id':5},{'thread_id':35,'wondering_area_id':7,'project_id':3,'area_id':7},{'thread_id':36,'wondering_area_id':7,'project_id':3,'area_id':7},{'thread_id':38,'wondering_area_id':5,'project_id':3,'ar",project dashboard,initSuperTalkList,post,t129
11261,'request success',project dashboard,initSuperTalkList,post,t129
11262,'response is not null',project dashboard,get_project_info,post,t129
11263,"[{'id':3,'access_code_read_only':'V','access_code_read_write':'S','access_code_manage':'T','title':'5G Environment','logo':'/IFS/resources/data/201711071511579201711010924317eco.jpeg','goal':'Why pollution','school_year_from':'2013/1','school_year_to':'20",project dashboard,get_project_info,post,t129
11264,'request success',project dashboard,callAjaxfunc,post,t129
11265,"[{'wondering_area_id':7,'wondering_area':'How does water pollution happen?','color_label':null},{'wondering_area_id':5,'wondering_area':'Open area','color_label':'0109fe'}]",project dashboard,callAjaxfunc,post,t129
11266,'request success',project dashboard,callAjaxfunc,post,t129
11267,'request success',project dashboard,callAjaxfunc,post,t129
11268,"[{'wondering_area_id':7,'wondering_area':'How does water pollution happen?','my_focus':'yes'},{'wondering_area_id':5,'wondering_area':'Open area','my_focus':'no'}]",project dashboard,callAjaxfunc,post,t129
11269,'request success',project dashboard,get_project_info,post,t129
11270,'response is not null',project dashboard,callAjaxfunc,post,t129
11271,'response is not null',project dashboard,callAjaxfunc,post,t129
11272,'request success',project dashboard,callAjaxfunc,post,t129
11273,{'wid':5},project dashboard,getAreaThreadSize,pre,t129
11274,"[{'project_title':'5G Environment','wondering_area':'Asss','size':14},{'project_title':'5G Environment','wondering_area':'Open area','size':3280},{'project_title':'5G Environment','wondering_area':'How does water pollution happen?','size':8},{'project_tit",project dashboard,callAjaxfunc,post,t129
11275,"{'database':'localdb','token':'20171029163219826664','wid':5}",project dashboard,getAreaThreadSize,pre,t129
11276,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11277,{'wid':8},project dashboard,getAreaThreadSize,pre,t129
11278,'request success',project dashboard,callAjaxfunc,post,t129
11279,"{'area_size':['5G Environment/Asss_14','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/_313']}",project dashboard,callAjaxfunc,post,t129
11280,"{'database':'localdb','token':'20171029163219826664','wid':8}",project dashboard,getAreaThreadSize,pre,t129
11281,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11282,{'wid':67},project dashboard,getAreaThreadSize,pre,t129
11283,{'wid':68},project dashboard,getAreaThreadSize,pre,t129
11284,"{'database':'localdb','token':'20171029163219826664','wid':68}",project dashboard,getAreaThreadSize,pre,t129
11285,"{'database':'localdb','token':'20171029163219826664','wid':67}",project dashboard,getAreaThreadSize,pre,t129
11286,"{'database':'localdb','token':'20171029163219826664','wid':69}",project dashboard,getAreaThreadSize,pre,t129
11287,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11288,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11289,{'wid':70},project dashboard,getAreaThreadSize,pre,t129
11290,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11291,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11292,"{'database':'localdb','token':'20171029163219826664','wid':70}",project dashboard,getAreaThreadSize,pre,t129
11293,{'wid':71},project dashboard,getAreaThreadSize,pre,t129
11294,{'wid':69},project dashboard,getAreaThreadSize,pre,t129
11295,{'wid':72},project dashboard,getAreaThreadSize,pre,t129
11296,"{'database':'localdb','token':'20171029163219826664','wid':72}",project dashboard,getAreaThreadSize,pre,t129
11297,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11298,"{'database':'localdb','token':'20171029163219826664','wid':73}",project dashboard,getAreaThreadSize,pre,t129
11299,"{'database':'localdb','token':'20171029163219826664','wid':71}",project dashboard,getAreaThreadSize,pre,t129
11300,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11301,{'wid':74},project dashboard,getAreaThreadSize,pre,t129
11302,"{'database':'localdb','token':'20171029163219826664','wid':74}",project dashboard,getAreaThreadSize,pre,t129
11303,{'wid':73},project dashboard,getAreaThreadSize,pre,t129
11304,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11305,"{'database':'localdb','token':'20171029163219826664','wid':75}",project dashboard,getAreaThreadSize,pre,t129
11306,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11307,{'wid':75},project dashboard,getAreaThreadSize,pre,t129
11308,"{'database':'localdb','token':'20171029163219826664','wid':76}",project dashboard,getAreaThreadSize,pre,t129
11309,{'wid':76},project dashboard,getAreaThreadSize,pre,t129
11310,{'wid':77},project dashboard,getAreaThreadSize,pre,t129
11311,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11312,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11313,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11314,"{'database':'localdb','token':'20171029163219826664','wid':77}",project dashboard,getAreaThreadSize,pre,t129
11315,"{'database':'localdb','token':'20171029163219826664','wid':78}",project dashboard,getAreaThreadSize,pre,t129
11316,{'wid':78},project dashboard,getAreaThreadSize,pre,t129
11317,{'wid':79},project dashboard,getAreaThreadSize,pre,t129
11318,"{'database':'localdb','token':'20171029163219826664','wid':79}",project dashboard,getAreaThreadSize,pre,t129
11319,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11320,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11321,{'wid':80},project dashboard,getAreaThreadSize,pre,t129
11322,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t129
11323,{'source':'source'},project dashboard,update,pre,t129
11324,'request success',project dashboard,update,post,t129
